ID,Name,Description,ColumnSpec
sagebrush,sagebrush,,
sagging,sagging,,
sagoshoots,sago shoots,,
said,said,,
said3rdpersonsingular,said (3rd person singular),,
saidfemsg,said [fem.sg.],,
saidmscsg,said [msc.sg.],,
saidpp,said (p.p.),,
sail,sail,,
sailboat,sailboat,,
sailed,sailed,,
sailfromportuguese,sail (from Portuguese),,
sailhesailed,"sail, he sailed",,
sailofavessel,sail of a vessel,,
sailor,sailor,,
sailoracc,sailor (acc.),,
sails,sails,,
saint,saint,,
salad,salad,,
salamander,salamander,,
salary,salary,,
saliva,saliva,,
salivaspit,"saliva, spit",,
salmon,salmon,,
salt,salt,,
salted,salted,,
saltgivingceremony,salt giving ceremony,,
saltgrasses,salt grasses,,
saltn,salt (n.),,
saltshaker,saltshaker,,
saltwater,salt water,,
saltwatercatfish,saltwater catfish,,
saltwatercrocodile,saltwater crocodile,,
saltwaterperch,saltwater perch,,
saltwaterwormeel,saltwater worm; eel,,
saltwort,saltwort,,
salty,salty,,
salute,salute,,
sambhardeer,sambhar deer,,
same,(same) | same,,
samebutviolently,same but violently,,
sameday,same day,,
samenight,same night,,
sameway,same way,,
sample,sample,,
sanctuaryforpriests,sanctuary for priests,,
sand,sand,,
sandal,sandal,,
sandalshoe,"sandal, shoe",,
sandbank,sandbank,,
sandbox,sandbox,,
sanddune,sand dune,,
sanddunes,sand dunes,,
sandfly,sandfly,,
sandgoanna,sand goanna,,
sandgravel,"sand, gravel",,
sandground,"sand, ground",,
sandhill,sandhill,,
sandpalm,sand palm,,
sandpiper,sandpiper,,
sandwich,sandwich,,
sandyarea,sandy area,,
sandyregion,sandy region,,
sandysoil,sandy soil,,
sane,sane,,
santaanawind,Santa Ana wind,,
sap,sap,,
sapfruitjuice,"sap, fruit juice",,
sariwormbyagoddess,sari worm by a goddess,,
sarong,sarong,,
sash,sash,,
sat,sat,,
satdown,sat down,,
satiated,satiated,,
satisfactionfromeatingadequatenourishment,"satisfaction from eating, adequate nourishment",,
satisfied,satisfied,,
satisfiedineating,satisfied in eating,,
saturday,Saturday,,
sauce,sauce,,
saughterof,saughter of,,
sausage,sausage,,
savage,savage,,
save,save,,
saved,saved,,
savehim,save him,,
savesomebody,save somebody,,
savingaperson,saving (a person),,
saw,saw | sawǃ,,
sawdust,saw dust | sawdust,,
sawfish,sawfish,,
sawn,saw (n.),,
sawnoun,saw (noun),,
sawpast,saw past,,
sawverb,saw (verb),,
sawwdullknife,saw w/ dull knife,,
say,say,,
saybeanagain,say 'bean' again,,
saybyebye,say bye-bye,,
sayhadagain,Say 'had' again.,,
sayhawedagain,Say 'hawed' again.,,
sayhayedagain,Say 'hayed' again.,,
sayheadagain,Say 'head' again.,,
sayheardagain,Say 'heard' again.,,
sayheedagain,Say 'heed' again.,,
sayhidagain,Say 'hid' again.,,
sayhodagain,Say 'hod' again.,,
sayhoedagain,Say 'hoed' again.,,
sayhoodagain,Say 'hood' again.,,
sayimp,say (imp.),,
saying,saying,,
sayingnoun,saying (noun),,
sayingverb,saying (verb),,
sayit,say it,,
sayoldersisteragain,say 'older sister' again,,
says,says,,
saysomethinggoodifyouregoingtosayanythingatall,Say something good (if you're going to say anything at all.),,
saytell,"say, tell",,
saytheysaid,"say, they said",,
saywhat,say what,,
saywhodagain,Say 'who'd' again.,,
scab,scab,,
scabbard,scabbard,,
scabies,scabies,,
scabonskin,scab on skin,,
scabscurf,"scab, scurf",,
scabsomethingonskin,"scab, something on skin",,
scaffold,scaffold,,
scald,scald,,
scale,scale,,
scalefish,scale (fish),,
scalefodder,"scale, fodder",,
scandal,scandal,,
scar,scar,,
scare,scare,,
scared,scared,,
scaredfacefemale,scared face female,,
scarf,scarf,,
scarification,scarification,,
scars,scars,,
scarstain,"scar, stain",,
scartissue,scar tissue,,
scatter,scatter,,
scattered,scattered,,
scatterimp,scatter (imp.),,
scenefromaplay,scene from a play,,
scent,scent,,
scepula,scepula,,
scheme,scheme,,
scholar,scholar,,
school,school,,
schoolboypupil,"schoolboy, pupil",,
schoolgen,school (gen.),,
schoolisabouttoclose,School is about to close,,
schoolnom,school (nom.),,
schools,schools,,
schooner,schooner,,
science,science,,
scissors,scissors,,
scissortailedbird,scissor-tailed bird,,
scold,scold,,
scone,scone,,
scoopup,scoop up,,
scoopupwater,scoop up water,,
scoopwaterout,scoop water out,,
scooter,scooter,,
scopsowl,Scops owl,,
scornful,scornful,,
scorpion,scorpion,,
scram,scram | scram!,,
scrape,scrape,,
scrapeoffeghairfromaskinorrindfromapot,scrape off (e.g. hair from a skin or rind from a pot,,
scraper,scraper,,
scrappaper,scrap-paper,,
scraps,scraps,,
scratch,scratch,,
scratched,scratched,,
scratching,scratching,,
scratchtostroke,"scratch, to stroke",,
scream,scream,,
screechowl,screech owl,,
screw,screw,,
screwme,screw meǃ,,
screwpine,screw-pine,,
screwthread,screw thread,,
scrub,scrub,,
scrubber,scrubber,,
scrubbush,"scrub, bush",,
scrubrobin,scrub robin,,
scrubturkey,scrub turkey,,
sculpture,sculpture,,
scumonwater,scum on water,,
scythe,scythe,,
sea,sea,,
seabird,sea bird,,
seagull,sea gull | seagull,,
seal,seal,,
sealanimal,seal (animal),,
sealdative,seal (dative),,
sealfat,seal fat,,
sealingwax,sealing wax,,
seaocean,"sea, ocean",,
search,search | searchǃ,,
searchforintenselyimp,search for intensely (imp) | search for intensely (imp.),,
searchformeat,search for meat,,
searchforseekegfoodwaterwork,"search for, seek (e.g. food, water, work)",,
searchforspoor,search for spoor,,
seas,seas,,
seashell,sea shell,,
seashore,seashore,,
seasnake,sea snake,,
season,season,,
seat,seat,,
seated,seated,,
seatn,seat (n.),,
seatofacar,seat of a car,,
seatofcar,seat of car,,
seatrout,sea trout,,
seats,seats,,
seaturtle,sea turtle,,
seaurchin,sea urchin,,
seaweed,seaweed,,
seclusionofchiefswives,seclusion of chief's wives,,
second,second,,
secondcousinf,second cousin (f),,
secondordinal,second (ordinal),,
secondwife,second wife,,
secrecy,secrecy,,
secret,secret,,
secretarybird,secretary bird,,
section,section,,
sectionpart,"section, part",,
sectofislam,sect of Islam,,
sediment,sediment,,
seduce,seduce,,
see,see | seeǃ,,
seed,seed,,
seedgrainball,"seed, grain, ball",,
seedling,seedling,,
seedofakindoftree,seed of a kind of tree,,
seedsp,seed (sp.),,
seeimagefile,(see image file),,
seeimagefilesforthisdiscussionofkinshipterms,(see image files for this discussion of kinship terms),,
seeing,seeing,,
seek,seek,,
seeking,seeking,,
seekingamiracle,seeking a miracle,,
seenotclearly,(see) not clearly,,
sees,sees,,
seethe,seethe,,
seeyou,see you,,
segment,segment,,
seine,Seine,,
seize,seize,,
seizure,seizure,,
seldom,seldom,,
select,select,,
selected,selected,,
self,self,,
selfish,selfish,,
selfishness,selfishness,,
selftaught,self-taught,,
sell,sell,,
selling,selling,,
sellit,sell it | sell itǃ,,
semen,semen,,
semifluid,semi-fluid,,
seminary,seminary,,
send,send,,
sendback,send back,,
seneca,Seneca,,
senegalhoopoe,Senegal hoopoe,,
seniorsibling,senior sibling,,
sense,sense,,
senseanodor,sense an odor,,
sensefeeling,"sense, feeling",,
senseless,senseless,,
senseofbeinghaunted,sense of being haunted,,
sensev,sense (v.),,
sensitive,sensitive,,
sent,sent,,
sentence,(sentence) | sentence,,
sentences,sentences,,
separate,separate,,
separategoodseedsfromchaffwinnow,separate good seeds from chaff (winnow),,
separation,separation,,
september,September,,
serious,serious,,
serpent,serpent,,
serrated,serrated,,
servalcat,Serval Cat,,
servant,servant,,
servantbegging,"servant, begging",,
serve,serve,,
service,service,,
servitormaidservant,"servitor, maidservant",,
sesame,sesame,,
sesameseed,sesame seed,,
session,session,,
set,set,,
setadate,set a date,,
setfree,set free,,
setofsun,set (of sun),,
setonfire,set on fire,,
setouttodry,set out to dry,,
setsnaresortraps,set snares or traps,,
settle,settle,,
settled,settled,,
settler,settler,,
settrap,set (trap),,
seven,seven,,
sevenkilled,"seven, killed",,
sevenoldform,seven (old form),,
sevenpeople,seven people,,
seventeen,seventeen,,
seventh,seventh,,
seventharabiclunarmonth,seventh Arabic lunar month,,
seventy,seventy,,
several,several,,
severalbigthings,several big things,,
severalbunch,"several, bunch",,
severe,severe,,
severewound,severe wound,,
sew,sew,,
sewage,sewage,,
sewed,sewed,,
sewing,sewing,,
sews,sews,,
sex,sex,,
sexabuse,sex abuse,,
sexualintercourse,sexual intercourse,,
sgio,s. gio (?),,
sgmenscamp,sg men’s camp,,
sgwomenscamp,sg women’s camp,,
shabby,shabby,,
shack,shack,,
shacksmallhouseinfields,shack; small house in fields,,
shade,shade,,
shadeundertree,shade under tree,,
shadow,shadow,,
shadowreflection,"shadow, reflection",,
shadows,shadows,,
shadowshade,"shadow, shade",,
shady,shady,,
shaftofarrow,shaft of arrow,,
shaggy,shaggy,,
shaggyhaired,shaggy haired,,
shah,shah,,
shake,shake,,
shakehands,shake hands,,
shakeit,shake itǃ,,
shaky,shaky,,
shallow,shallow,,
shallowwater,shallow (water),,
shallweask,shall we ask?,,
shaman,shaman,,
shame,shame,,
shamed,shamed,,
shampoo,shampoo,,
shape,shape,,
shapeform,"shape, form",,
share,share,,
sharing,sharing,,
shark,shark,,
sharp,sharp,,
sharpacrid,"sharp, acrid",,
sharpbitter,"sharp, bitter",,
sharpen,sharpen | sharpenǃ,,
sharpening,sharpening,,
sharpfierce,"sharp, fierce",,
sharpnessofaknifeorpersonhavewisdombeononesguardtakeprecautiontakecarebecareful,"sharp(ness) (of a knife or person), have wisdom, be on one's guard, take precaution; take care, be careful",,
sharppoint,sharp point,,
sharpsighted,sharp-sighted,,
sharpthings,sharp (things),,
sharpthornlikeendofsomething,sharp (thornlike) end of something,,
shatter,shatter,,
shave,shave,,
shawl,shawl,,
shawlscarf,"shawl, scarf",,
shawlstore,shawl store,,
she,she,,
sheandi,she and I,,
shearing,shearing,,
sheaskedmewheresthedoor,"She asked me, ""Where's the door?""",,
sheath,sheath,,
sheathcase,"sheath, case",,
sheathforaknife,sheath (for a knife),,
sheathonahuntingbagforthespeartip,sheath on a hunting bag for the spear tip,,
shebought,she bought,,
shecallshermyoldersister,she calls her 'my older sister',,
shecarries,she carries,,
shecookedgoatmeat,she cooked goat meat,,
shecooksbread,She cooks bread.,,
shed,shed,,
shedbarn,shed/barn,,
shedeliversthewoman,She delivers the woman.,,
shedid,she did,,
shedrank,she drank,,
shedriedmeat,she dried (meat),,
sheep,sheep,,
sheepcarcass,sheep carcass?,,
sheepcf88goat42buttocks,"sheep (cf. 88 'goat,' 42 'buttocks')",,
sheeplitbigbutt,sheep (lit. big butt),,
sheepliverdisease,sheep liver disease,,
sheeppl,sheep (pl.),,
sheeppox,sheep pox,,
sheepsg,sheep (sg.),,
sheepskin,sheepskin,,
sheepswool,sheep's wool,,
sheepwoolhat,sheep wool hat,,
sheer,sheer,,
sheet,sheet,,
sheetofiron,sheet of iron,,
shefell,she fell,,
shegavebirth,she gave birth,,
shegivesbirthtoachild,She gives birth to a child.,,
shegrinds,she grinds,,
shegrindsmash,She grinds mash.,,
shegrindsthemashwithastone,She grinds the mash with a stone.,,
sheground,she ground,,
shehas,she has,,
shehasgivenbirth,she has given birth,,
sheheard,(she) heard,,
sheher,"she, her",,
shehits,she hits,,
sheik,sheik,,
sheis,she is,,
sheisagirl,She is a girl.,,
sheisaliveagain,she is alive again,,
sheisbeautiful,she is beautiful,,
sheiskilled,she is killed,,
sheisvomiting,she is vomiting,,
shekilleditforyoushebeatyouinagame,"she killed it for you, she beat you (in a game)",,
shelaidanegg,she laid an egg,,
shelf,shelf,,
shell,shell,,
shellbarkrind,"shell, bark, rind",,
shellcorn,shell corn,,
shellfish,shell-fish | shellfish,,
shellpeas,shell (peas),,
shelter,shelter,,
shelterfrom,shelter from,,
sheltersroofwall,"shelters (roof, wall)",,
shelve,shelve,,
shemarrieshim,she marries him,,
sheofferstome,she offers to me,,
sheonlygrinds,she only grinds,,
sheonlyground,she only ground,,
shepherd,shepherd,,
shepointed,she pointed,,
shepullsherhair,she pulls her hair,,
shepullsmyhair,she pulls my hair,,
sheputsupherhair,she puts up (her hair),,
sheputthefishonthefiretoboil,She put the fish on the fire to boil.,,
sherbet,sherbet,,
sheripped,she ripped,,
shesaid,she said,,
shesd,shesd,,
shesewed,she sewed,,
shesgoneouttobuyadresstowear,she's gone out to buy a dress to wear,,
sheshouldcontinuallytouchme,She should continually touch me.,,
sheshouldnotcontinuallytouchme,She should not continually touch me.,,
sheshouldnotcontinuallytouchmeconsentingisayofher,"'She should not continually touch me' consenting, I (say) of her.",,
sheshouldnotcontinuallytouchmeisayofher,'She should not continually touch me' I say of her.,,
sheshouldtouchme,She should touch me.,,
shesinthehouse,She's in the house.,,
sheslicedsomethingmeat,she sliced something (meat),,
shesoverhere,She's over here.,,
shesoverthere,She's over there.,,
shestayed,she stayed,,
shestole,she stole,,
shestringsbeads,she strings (beads),,
shesturningitthemeatoverandover,she's turning it (the meat) over and over,,
shesuckled,she suckled,,
shetwisted,she twisted,,
shewants,she wants,,
shewantssomebread,She wants some bread.,,
shewas,(she) was,,
shield,shield,,
shieldsofwarriors,shields (of warriors),,
shifting,shifting,,
shimmering,shimmering,,
shin,shin,,
shinbone,shin bone,,
shine,shine,,
shineaflashlight,shine (a flashlight),,
shinebrightlyeyessun,"shine brightly (eyes, sun)",,
shineformal,shine (formal),,
shinenatural,shine (natural),,
shinesparkle,"shine, sparkle",,
shining,shining,,
shiny,shiny,,
ship,ship,,
shipmeasure,ship measure,,
shipment,shipment,,
shipssail,(ship's) sail,,
shiritillegible,shirit (illegible),,
shirt,shirt,,
shirtrobe,"shirt, robe",,
shirts,shirts,,
shit,shit,,
shiver,shiver,,
shiveringfromcoldnotfever,"shivering (from cold, not fever)",,
shiverorshudder,shiver or shudder,,
shock,shock,,
shockofgrain,shock of grain,,
shoe,shoe,,
shoepants,"shoe, pants",,
shoes,shoes,,
shoot,shoot,,
shootarrow,shoot arrow,,
shootdash,"shoot, dash",,
shooter,shooter,,
shooting,shooting,,
shootofaplant,shoot of a plant,,
shootofrice,shoot of rice,,
shoots,shoots,,
shootyou,shoot you,,
shop,shop,,
shopn,shop (n.),,
shopping,shopping,,
shops,shops,,
shore,shore,,
shorebeach,"shore, beach",,
short,short,,
shortage,shortage,,
shortenedformofogwunka,(shortened form of Ogwunka),,
shortestofanything,‘shortest’ of anything,,
shortforsenhora,short for senhora,,
shortforsister,short for sister,,
shortheight,short (height),,
shortline,short line,,
shortnear,"short, near",,
shortnecked,short-necked,,
shortneckedturtle,short-necked turtle,,
shortof,short of,,
shortpoisonoussnake,"short, poisonous snake",,
shortverypoisonoussnake,"short, very poisonous snake",,
shortwoodenchair,(short wooden chair?),,
shorty,shorty,,
shot,shot,,
shotgun,shotgun,,
should,should,,
shoulder,shoulder,,
shoulderblade,shoulder blade,,
shoulders,shoulders,,
shoulderstove,shoulder/stove,,
shouldgo,should go,,
shouldiforget,should I forget,,
shouldnt,shouldn't,,
shouldought,"should, ought",,
shouldpay,should pay,,
shouldwecome,Should we come?,,
shout,shout | shout!,,
shoutat,shout at,,
shoutcall,"shout, call",,
shouted,shouted,,
shouting,shouting,,
shove,shove,,
shovel,shovel,,
shovelspear,shovel spear,,
show,show,,
showdisplay,"show, display",,
shower,shower,,
showers,showers,,
showing,showing,,
showoff,show off,,
showrespect,show respect,,
showwhite,show white,,
showy,showy,,
shrill,shrill,,
shrimp,shrimp,,
shrine,shrine,,
shrink,shrink,,
shrub,shrub,,
shrunken,shrunken,,
shufflewalkasasickperson,"shuffle, walk as a sick person",,
shuntmedicalterm,shunt - medical term,,
shut,shut,,
shutoneseyes,shut one's eyes,,
shutter,shutter,,
shutthem,shut (them),,
shutup,shut up | shut up!,,
shy,shy,,
shyness,shyness,,
shyreserved,"shy, reserved",,
siafuant,siafu ant,,
sibling,sibling,,
siblingofoppositesex,sibling of opposite sex,,
siblings,siblings,,
sick,sick,,
sickle,sickle,,
sickman,sick man,,
sickness,sickness,,
sicknessdeath,"sickness, death",,
sicknesspl,sickness (pl),,
sicknesswhereyougetspotsleprosy,"sickness where you get spots, leprosy (?)",,
sickperson,sick person,,
sicksore,"sick, sore",,
sicktostomach,sick to stomach,,
sickwoman,sick woman,,
side,side,,
sideflank,"side, flank",,
sideofabdomen,side of abdomen,,
sideofface,side of face,,
sideoffarm,side of farm,,
sideofthebody,side (of the body),,
sides,sides,,
sidesoffarm,sides of farm,,
sidewalk,sidewalk,,
sideway,"side, way",,
sideways,sideways,,
sieve,sieve,,
sift,sift | siftǃ,,
sifting,sifting,,
siftsieve,"sift, sieve",,
sigh,sigh,,
sighing,sighing,,
sighs,sighs,,
sight,sight,,
sighted,sighted,,
sign,sign,,
signalv,signal (v.),,
signmark,"sign, mark",,
silence,silence,,
silent,silent,,
silk,silk,,
silkthread,silk thread,,
silly,silly,,
silt,silt,,
silver,silver,,
silverbarramundi,silver barramundi,,
silvercoins,silver (coins),,
silvermoney,"silver, money",,
similar,similar,,
simmer,simmer,,
simple,simple,,
simpleplain,"simple, plain",,
sin,sin,,
since,since,,
sincere,sincere,,
sincethen,since then,,
sinceyouregoingcanicometoo,"Since you're going, can I come, too?",,
sincrime,"sin, crime",,
sinew,sinew,,
sinews,sinews,,
sinful,sinful,,
sing,sing,,
singapore,Singapore,,
singasongsongsing,sing a song (song sing),,
singbeautifully,sing beautifully,,
singer,singer,,
singerguy,"singer, guy",,
singforacameltocome,sing for a camel to come,,
singimp,sing (imp.),,
singing,singing,,
singingredbird,singing red bird,,
single,single,,
singlemansbed,single man's bed,,
singleonly,"single, only",,
singlewidowed,"single, widowed",,
sings,sings,,
singyou,sing. you,,
sink,sink,,
sinkdam,"sink, dam",,
sinmisfortune,"sin, misfortune",,
sinus,sinus,,
sip,sip,,
siptaste,"sip, taste",,
sir,sir,,
sirmrlocs,"sir, Mr. --loc.s.",,
sirt,sirt,,
sisal,sisal,,
sister,sister,,
sisterelder,"sister, elder",,
sisterinlaw,sister-in-law,,
sisters,sisters,,
sisterssocksareverywhite,Sister's socks are very white.,,
sisterthimhwashealthy,Sister Thimh was healthy.,,
sisteryounger,"sister, younger",,
sit,sit,,
sitar,sitar,,
sitdown,Sit down! | sit down | sit down! | sit downǃ,,
sitonthelap,sit on the lap,,
sits,sits,,
sitthere,sit there!,,
sitting,sitting,,
sittingdown,sitting down,,
sittinglegsstretched,"sitting, legs stretched",,
sittingononeshauncheshunker,"sitting on one's haunches, hunker",,
